id,breed_id,ems,english
17726,34,fs 01 21 62, black tortie silver van tabby orange eyed 
17727,34,fs 01 21 63, black tortie silver van tabby odd eyed 
17728,34,fs 01 21 64, black tortie silver van tabby green eyed 
17729,34,gs 01 21 61, blue tortie silver van tabby blue eyed 
17730,34,gs 01 21 62, blue tortie silver van tabby orange eyed 
17731,34,gs 01 21 63, blue tortie silver van tabby odd eyed 
17732,34,gs 01 21 64, blue tortie silver van tabby green eyed 
17733,34,hs 01 21 61, chocolate tortie silver van tabby blue eyed 
17734,34,hs 01 21 62, chocolate tortie silver van tabby orange eyed 
17735,34,hs 01 21 63, chocolate tortie silver van tabby odd eyed 
17736,34,hs 01 21 64, chocolate tortie silver van tabby green eyed 
17737,34,js 01 21 61, lilac tortie silver van tabby blue eyed 
17738,34,js 01 21 62, lilac tortie silver van tabby orange eyed 
17739,34,js 01 21 63, lilac tortie silver van tabby odd eyed 
17740,34,js 01 21 64, lilac tortie silver van tabby green eyed 
17741,34,qs 01 21 61, cinnamon tortie silver van tabby blue eyed 
17742,34,qs 01 21 62, cinnamon tortie silver van tabby orange eyed 
17743,34,qs 01 21 63, cinnamon tortie silver van tabby odd eyed 
17744,34,qs 01 21 64, cinnamon tortie silver van tabby green eyed 
17745,34,rs 01 21 61, fawn tortie silver van tabby blue eyed 
17746,34,rs 01 21 62, fawn tortie silver van tabby orange eyed 
17747,34,rs 01 21 63, fawn tortie silver van tabby odd eyed 
17748,34,rs 01 21 64, fawn tortie silver van tabby green eyed 
17749,34,ds 02 21 61, red silver harlequin tabby blue eyed 
17750,34,ds 02 21 62, red silver harlequin tabby orange eyed 
17751,34,ds 02 21 63, red silver harlequin tabby odd eyed 
17752,34,ds 02 21 64, red silver harlequin tabby green eyed 
17753,34,es 02 21 61, cream silver harlequin tabby blue eyed 
17754,34,es 02 21 62, cream silver harlequin tabby orange eyed 
17755,34,es 02 21 63, cream silver harlequin tabby odd eyed 
17756,34,es 02 21 64, cream silver harlequin tabby green eyed 
17757,34,fs 02 21 61, black tortie silver harlequin tabby blue eyed 
17758,34,fs 02 21 62, black tortie silver harlequin tabby orange eyed 
17759,34,fs 02 21 63, black tortie silver harlequin tabby odd eyed 
17760,34,fs 02 21 64, black tortie silver harlequin tabby green eyed 
17761,34,gs 02 21 61, blue tortie silver harlequin tabby blue eyed 
17762,34,gs 02 21 62, blue tortie silver harlequin tabby orange eyed 
17763,34,gs 02 21 63, blue tortie silver harlequin tabby odd eyed 
17764,34,gs 02 21 64, blue tortie silver harlequin tabby green eyed 
17765,34,hs 02 21 61, chocolate tortie silver harlequin tabby blue eyed 
17766,34,hs 02 21 62, chocolate tortie silver harlequin tabby orange eyed 
17767,34,hs 02 21 63, chocolate tortie silver harlequin tabby odd eyed 
17768,34,hs 02 21 64, chocolate tortie silver harlequin tabby green eyed 
17769,34,js 02 21 61, lilac tortie silver harlequin tabby blue eyed 
17770,34,js 02 21 62, lilac tortie silver harlequin tabby orange eyed 
17771,34,js 02 21 63, lilac tortie silver harlequin tabby odd eyed 
17772,34,js 02 21 64, lilac tortie silver harlequin tabby green eyed 
17773,34,qs 02 21 61, cinnamon tortie silver harlequin tabby blue eyed 
17774,34,qs 02 21 62, cinnamon tortie silver harlequin tabby orange eyed 
17775,34,qs 02 21 63, cinnamon tortie silver harlequin tabby odd eyed 
17776,34,qs 02 21 64, cinnamon tortie silver harlequin tabby green eyed 
17777,34,rs 02 21 61, fawn tortie silver harlequin tabby blue eyed 
17778,34,rs 02 21 62, fawn tortie silver harlequin tabby orange eyed 
17779,34,rs 02 21 63, fawn tortie silver harlequin tabby odd eyed 
17780,34,rs 02 21 64, fawn tortie silver harlequin tabby green eyed 
17781,34,ds 03 22, red silver bicolour blotched 
17782,34,es 03 22, cream silver bicolour blotched 
17783,34,fs 03 22, black tortie silver bicolour blotched 
17784,34,gs 03 22, blue tortie silver bicolour blotched 
17785,34,hs 03 22, chocolate tortie silver bicolour blotched 
17786,34,js 03 22, lilac tortie silver bicolour blotched 
17787,34,qs 03 22, cinnamon tortie silver bicolour blotched 
17788,34,rs 03 22, fawn tortie silver bicolour blotched 
17789,34,ds 03 23, red silver bicolour mackerel 
17790,34,es 03 23, cream silver bicolour mackerel 
17791,34,fs 03 23, black tortie silver bicolour mackerel 
17792,34,gs 03 23, blue tortie silver bicolour mackerel 
17793,34,hs 03 23, chocolate tortie silver bicolour mackerel 
17794,34,js 03 23, lilac tortie silver bicolour mackerel 
17795,34,qs 03 23, cinnamon tortie silver bicolour mackerel 
17796,34,rs 03 23, fawn tortie silver bicolour mackerel 
17797,34,ds 03 24, red silver bicolour spotted 
17798,34,es 03 24, cream silver bicolour spotted 
17799,34,fs 03 24, black tortie silver bicolour spotted 
17800,34,gs 03 24, blue tortie silver bicolour spotted 
17801,34,hs 03 24, chocolate tortie silver bicolour spotted 
17802,34,js 03 24, lilac tortie silver bicolour spotted 
17803,34,qs 03 24, cinnamon tortie silver bicolour spotted 
17804,34,rs 03 24, fawn tortie silver bicolour spotted 
17805,34,ds 03 25, red silver bicolour ticked 
17806,34,es 03 25, cream silver bicolour ticked 
17807,34,fs 03 25, black tortie silver bicolour ticked 
17808,34,gs 03 25, blue tortie silver bicolour ticked 
17809,34,hs 03 25, chocolate tortie silver bicolour ticked 
17810,34,js 03 25, lilac tortie silver bicolour ticked 
17811,34,qs 03 25, cinnamon tortie silver bicolour ticked 
17812,34,rs 03 25, fawn tortie silver bicolour ticked 
17813,34,ds 09 22, red silver with white blotched 
17814,34,es 09 22, cream silver with white blotched 
17815,34,fs 09 22, black tortie silver with white blotched 
17816,34,gs 09 22, blue tortie silver with white blotched 
17817,34,hs 09 22, chocolate tortie silver with white blotched 
17818,34,js 09 22, lilac tortie silver with white blotched 
17819,34,qs 09 22, cinnamon tortie silver with white blotched 
17820,34,rs 09 22, fawn tortie silver with white blotched 
17821,34,ds 09 23, red silver with white mackerel 
17822,34,es 09 23, cream silver with white mackerel 
17823,34,fs 09 23, black tortie silver with white mackerel 
17824,34,gs 09 23, blue tortie silver with white mackerel 
17825,34,hs 09 23, chocolate tortie silver with white mackerel 
17826,34,js 09 23, lilac tortie silver with white mackerel 
17827,34,qs 09 23, cinnamon tortie silver with white mackerel 
17828,34,rs 09 23, fawn tortie silver with white mackerel 
17829,34,ds 09 24, red silver with white spotted 
17830,34,es 09 24, cream silver with white spotted 
17831,34,fs 09 24, black tortie silver with white spotted 
17832,34,gs 09 24, blue tortie silver with white spotted 
17833,34,hs 09 24, chocolate tortie silver with white spotted 
17834,34,js 09 24, lilac tortie silver with white spotted 
17835,34,qs 09 24, cinnamon tortie silver with white spotted 
17836,34,rs 09 24, fawn tortie silver with white spotted 
17837,34,ds 09 25, red silver with white ticked 
17838,34,es 09 25, cream silver with white ticked 
17839,34,fs 09 25, black tortie silver with white ticked 
17840,34,gs 09 25, blue tortie silver with white ticked 
17841,34,hs 09 25, chocolate tortie silver with white ticked 
17842,34,js 09 25, lilac tortie silver with white ticked 
17843,34,qs 09 25, cinnamon tortie silver with white ticked 
17844,34,rs 09 25, fawn tortie silver with white ticked 
17845,34,dy 03 11, red golden bicolour shaded 
17846,34,ey 03 11, cream golden bicolour shaded 
17847,34,fy 03 11, black tortie golden bicolour shaded 
17848,34,gy 03 11, blue tortie golden bicolour shaded 
17849,34,hy 03 11, chocolate tortie golden bicolour shaded 
17850,34,jy 03 11, lilac tortie golden bicolour shaded 
17851,34,qy 03 11, cinnamon tortie golden bicolour shaded 
17852,34,ry 03 11, fawn tortie golden bicolour shaded 
17853,34,dy 09 11, red golden with white shaded 
17854,34,ey 09 11, cream golden with white shaded 
17855,34,fy 09 11, black tortie golden with white shaded 
17856,34,gy 09 11, blue tortie golden with white shaded 
17857,34,hy 09 11, chocolate tortie golden with white shaded 
17858,34,jy 09 11, lilac tortie golden with white shaded 
17859,34,qy 09 11, cinnamon tortie golden with white shaded 
17860,34,ry 09 11, fawn tortie golden with white shaded 
17861,34,dy 03 12, red golden bicolour shell 
17862,34,ey 03 12, cream golden bicolour shell 
17863,34,fy 03 12, black tortie golden bicolour shell 
17864,34,gy 03 12, blue tortie golden bicolour shell 
17865,34,hy 03 12, chocolate tortie golden bicolour shell 
17866,34,jy 03 12, lilac tortie golden bicolour shell 
17867,34,qy 03 12, cinnamon tortie golden bicolour shell 
17868,34,ry 03 12, fawn tortie golden bicolour shell 
17869,34,dy 09 12, red golden with white shell 
17870,34,ey 09 12, cream golden with white shell 
17871,34,fy 09 12, black tortie golden with white shell 
17872,34,gy 09 12, blue tortie golden with white shell 
17873,34,hy 09 12, chocolate tortie golden with white shell 
17874,34,jy 09 12, lilac tortie golden with white shell 
17875,34,qy 09 12, cinnamon tortie golden with white shell 
17876,34,ry 09 12, fawn tortie golden with white shell 
17877,34,dy 01 21 61, red golden van tabby blue eyed 
17878,34,dy 01 21 62, red golden van tabby orange eyed 
17879,34,dy 01 21 63, red golden van tabby odd eyed 
17880,34,dy 01 21 64, red golden van tabby green eyed 
17881,34,ey 01 21 61, cream golden van tabby blue eyed 
17882,34,ey 01 21 62, cream golden van tabby orange eyed 
17883,34,ey 01 21 63, cream golden van tabby odd eyed 
17884,34,ey 01 21 64, cream golden van tabby green eyed 
17885,34,fy 01 21 61, black tortie golden van tabby blue eyed 
17886,34,fy 01 21 62, black tortie golden van tabby orange eyed 
17887,34,fy 01 21 63, black tortie golden van tabby odd eyed 
17888,34,fy 01 21 64, black tortie golden van tabby green eyed 
17889,34,gy 01 21 61, blue tortie golden van tabby blue eyed 
17890,34,gy 01 21 62, blue tortie golden van tabby orange eyed 
17891,34,gy 01 21 63, blue tortie golden van tabby odd eyed 
17892,34,gy 01 21 64, blue tortie golden van tabby green eyed 
17893,34,hy 01 21 61, chocolate tortie golden van tabby blue eyed 
17894,34,hy 01 21 62, chocolate tortie golden van tabby orange eyed 
17895,34,hy 01 21 63, chocolate tortie golden van tabby odd eyed 
17896,34,hy 01 21 64, chocolate tortie golden van tabby green eyed 
17897,34,jy 01 21 61, lilac tortie golden van tabby blue eyed 
17898,34,jy 01 21 62, lilac tortie golden van tabby orange eyed 
17899,34,jy 01 21 63, lilac tortie golden van tabby odd eyed 
17900,34,jy 01 21 64, lilac tortie golden van tabby green eyed 
17901,34,qy 01 21 61, cinnamon tortie golden van tabby blue eyed 
17902,34,qy 01 21 62, cinnamon tortie golden van tabby orange eyed 
17903,34,qy 01 21 63, cinnamon tortie golden van tabby odd eyed 
17904,34,qy 01 21 64, cinnamon tortie golden van tabby green eyed 
17905,34,ry 01 21 61, fawn tortie golden van tabby blue eyed 
17906,34,ry 01 21 62, fawn tortie golden van tabby orange eyed 
17907,34,ry 01 21 63, fawn tortie golden van tabby odd eyed 
17908,34,ry 01 21 64, fawn tortie golden van tabby green eyed 
17909,34,dy 02 21 61, red golden harlequin tabby blue eyed 
17910,34,dy 02 21 62, red golden harlequin tabby orange eyed 
17911,34,dy 02 21 63, red golden harlequin tabby odd eyed 
17912,34,dy 02 21 64, red golden harlequin tabby green eyed 
17913,34,ey 02 21 61, cream golden harlequin tabby blue eyed 
17914,34,ey 02 21 62, cream golden harlequin tabby orange eyed 
17915,34,ey 02 21 63, cream golden harlequin tabby odd eyed 
17916,34,ey 02 21 64, cream golden harlequin tabby green eyed 
17917,34,fy 02 21 61, black tortie golden harlequin tabby blue eyed 
17918,34,fy 02 21 62, black tortie golden harlequin tabby orange eyed 
17919,34,fy 02 21 63, black tortie golden harlequin tabby odd eyed 
17920,34,fy 02 21 64, black tortie golden harlequin tabby green eyed 
17921,34,gy 02 21 61, blue tortie golden harlequin tabby blue eyed 
17922,34,gy 02 21 62, blue tortie golden harlequin tabby orange eyed 
17923,34,gy 02 21 63, blue tortie golden harlequin tabby odd eyed 
17924,34,gy 02 21 64, blue tortie golden harlequin tabby green eyed 
17925,34,hy 02 21 61, chocolate tortie golden harlequin tabby blue eyed 
17926,34,hy 02 21 62, chocolate tortie golden harlequin tabby orange eyed 
17927,34,hy 02 21 63, chocolate tortie golden harlequin tabby odd eyed 
17928,34,hy 02 21 64, chocolate tortie golden harlequin tabby green eyed 
17929,34,jy 02 21 61, lilac tortie golden harlequin tabby blue eyed 
17930,34,jy 02 21 62, lilac tortie golden harlequin tabby orange eyed 
17931,34,jy 02 21 63, lilac tortie golden harlequin tabby odd eyed 
17932,34,jy 02 21 64, lilac tortie golden harlequin tabby green eyed 
17933,34,qy 02 21 61, cinnamon tortie golden harlequin tabby blue eyed 
17934,34,qy 02 21 62, cinnamon tortie golden harlequin tabby orange eyed 
17935,34,qy 02 21 63, cinnamon tortie golden harlequin tabby odd eyed 
17936,34,qy 02 21 64, cinnamon tortie golden harlequin tabby green eyed 
17937,34,ry 02 21 61, fawn tortie golden harlequin tabby blue eyed 
17938,34,ry 02 21 62, fawn tortie golden harlequin tabby orange eyed 
17939,34,ry 02 21 63, fawn tortie golden harlequin tabby odd eyed 
17940,34,ry 02 21 64, fawn tortie golden harlequin tabby green eyed 
17941,34,dy 03 22, red golden bicolour blotched 
17942,34,ey 03 22, cream golden bicolour blotched 
17943,34,fy 03 22, black tortie golden bicolour blotched 
17944,34,gy 03 22, blue tortie golden bicolour blotched 
17945,34,hy 03 22, chocolate tortie golden bicolour blotched 
17946,34,jy 03 22, lilac tortie golden bicolour blotched 
17947,34,qy 03 22, cinnamon tortie golden bicolour blotched 
17948,34,ry 03 22, fawn tortie golden bicolour blotched 
17949,34,dy 03 23, red golden bicolour mackerel 
17950,34,ey 03 23, cream golden bicolour mackerel 
17951,34,fy 03 23, black tortie golden bicolour mackerel 
17952,34,gy 03 23, blue tortie golden bicolour mackerel 
17953,34,hy 03 23, chocolate tortie golden bicolour mackerel 
17954,34,jy 03 23, lilac tortie golden bicolour mackerel 
17955,34,qy 03 23, cinnamon tortie golden bicolour mackerel 
17956,34,ry 03 23, fawn tortie golden bicolour mackerel 
17957,34,dy 03 24, red golden bicolour spotted 
17958,34,ey 03 24, cream golden bicolour spotted 
17959,34,fy 03 24, black tortie golden bicolour spotted 
17960,34,gy 03 24, blue tortie golden bicolour spotted 
17961,34,hy 03 24, chocolate tortie golden bicolour spotted 
17962,34,jy 03 24, lilac tortie golden bicolour spotted 
17963,34,qy 03 24, cinnamon tortie golden bicolour spotted 
17964,34,ry 03 24, fawn tortie golden bicolour spotted 
17965,34,dy 03 25, red golden bicolour ticked 
17966,34,ey 03 25, cream golden bicolour ticked 
17967,34,fy 03 25, black tortie golden bicolour ticked 
17968,34,gy 03 25, blue tortie golden bicolour ticked 
17969,34,hy 03 25, chocolate tortie golden bicolour ticked 
17970,34,jy 03 25, lilac tortie golden bicolour ticked 
17971,34,qy 03 25, cinnamon tortie golden bicolour ticked 
17972,34,ry 03 25, fawn tortie golden bicolour ticked 
17973,34,dy 09 22, red golden with white blotched 
17974,34,ey 09 22, cream golden with white blotched 
17975,34,fy 09 22, black tortie golden with white blotched 
17976,34,gy 09 22, blue tortie golden with white blotched 
17977,34,hy 09 22, chocolate tortie golden with white blotched 
17978,34,jy 09 22, lilac tortie golden with white blotched 
17979,34,qy 09 22, cinnamon tortie golden with white blotched 
17980,34,ry 09 22, fawn tortie golden with white blotched 
17981,34,dy 09 23, red golden with white mackerel 
17982,34,ey 09 23, cream golden with white mackerel 
17983,34,fy 09 23, black tortie golden with white mackerel 
17984,34,gy 09 23, blue tortie golden with white mackerel 
17985,34,hy 09 23, chocolate tortie golden with white mackerel 
17986,34,jy 09 23, lilac tortie golden with white mackerel 
17987,34,qy 09 23, cinnamon tortie golden with white mackerel 
17988,34,ry 09 23, fawn tortie golden with white mackerel 
17989,34,dy 09 24, red golden with white spotted 
17990,34,ey 09 24, cream golden with white spotted 
17991,34,fy 09 24, black tortie golden with white spotted 
17992,34,gy 09 24, blue tortie golden with white spotted 
17993,34,hy 09 24, chocolate tortie golden with white spotted 
17994,34,jy 09 24, lilac tortie golden with white spotted 
17995,34,qy 09 24, cinnamon tortie golden with white spotted 
17996,34,ry 09 24, fawn tortie golden with white spotted 
17997,34,dy 09 25, red golden with white ticked 
17998,34,ey 09 25, cream golden with white ticked 
17999,34,fy 09 25, black tortie golden with white ticked 
18000,34,gy 09 25, blue tortie golden with white ticked 
18001,34,hy 09 25, chocolate tortie golden with white ticked 
18002,34,jy 09 25, lilac tortie golden with white ticked 
18003,34,qy 09 25, cinnamon tortie golden with white ticked 
18004,34,ry 09 25, fawn tortie golden with white ticked 
18005,33,n 22, black blotched 
18006,33,a 22, blue blotched 
18007,33,b 22, chocolate blotched 
18008,33,c 22, lilac blotched 
18009,33,o 22, cinnamon blotched 
18010,33,p 22, fawn blotched 
18011,33,n 23, black mackerel 
18012,33,a 23, blue mackerel 
